I:2/0,0,,"RAISED LOAF IN","BASKET PEC","","","",0,,,0,
I:2/1,0,,"","","","","",0,,,0,
I:2/2,0,ES1,"E STOP","MAIN PANEL","","","",0,,,0,
I:2/3,0,ES2,"E STOP","REMOTE","","","",0,,,0,
I:2/4,0,LC1,"LIGHT","CURTAIN 1","","","",0,,,0,
I:2/5,0,LC2,"LIGHT","CURTAIN 2","","","",0,,,0,
I:2/6,0,LC3,"LIGHT","CURTAIN 3","","","",0,,,0,
I:2/7,0,LC4,"LIGHT","CURTAIN 4","","","",0,,,0,
I:2/8,0,,"","","","","",0,,,0,
I:2/9,0,QS1,"BREAD","INFEED","CONVEYOR","(M1)","",0,,,0,
I:2/10,0,QS2,"GRIP TOP","CONVEYOR","(M2)","","",0,,,0,
I:2/11,0,QS3,"INDEXER","INFEED","CONVEYOR","(M3)","",0,,,0,
I:2/12,0,QS4,"INDEXER","CONVEYOR","(M4)","","",0,,,0,
I:2/13,0,QS5,"TOP","CONVEYOR","(M5)","","",0,,,0,
I:2/14,0,QS6,"CARRIAGE","CONVEYOR","(M6)","","",0,,,0,
I:2/15,0,QS7,"BASKET FEED","CONVEYOR","(M7)","","",0,,,0,
I:3/0,0,S_2,"START","BUTTON","","","",0,,,0,
I:3/1,0,S_3,"STOP","BUTTON","","","",0,,,0,
I:3/2,0,,"","","","","",0,,,0,
I:3/3,0,,"","","","","",0,,,0,
I:3/4,0,S_6,"RELEASE ALL","BUTTON # 1","","","",0,,,0,
I:3/5,0,,"","","","","",0,,,0,
I:3/6,0,,"","","","","",0,,,0,
I:3/7,0,,"","","","","",0,,,0,
I:3/8,0,PEC1,"PRODUCT","ARRIVING","ON M1 FROM","CHECK WEIGHER","",0,,,0,
I:3/9,0,PEC2,"GAP CHECK","SENSOR 1","","","",0,,,0,
I:3/10,0,PEC3,"GAP CHECK","SENSOR 2","","","",0,,,0,
I:3/11,0,PEC4,"BREAD","INDEXING","SENSOR","","",0,,,0,
I:3/12,0,PEC5,"ROW","INDEXING","SENSOR","","",0,,,0,
I:3/13,0,PEC6,"PATTERN","CLEARED","TOP CONVEYOR","M5","",0,,,0,
I:3/14,0,PEC7,"PATTERN","REACHED","END OF M6","STRIPPER","",0,,,0,
I:3/15,0,PEC8,"BASKET AT TURNTABLE1","STOP READY TO LIFT.","","OR IS QUEUEING FOR","STOP 2 OR 3",0,,,0,
I:4/0,0,PEC9,"BASKET AT","THE FILL","POSITION.","","",0,,,0,
I:4/1,0,PEC10,"BASKET","LEFT THE","FILL","POSITION","",0,,,0,
I:4/2,0,PX1,"PUSHER","SERVO","HOME","POSITION","",0,,,0,
I:4/3,0,PX2,"STRIPPER","SERVO","HOME","POSITION","",0,,,0,
I:4/4,0,PEC11,"BASKET AT","TURNTABLE 2","","","",0,,,0,
I:4/5,0,,"","","","","",0,,,0,
I:4/6,0,METAL_DETECTOR,"METAL DETECTOR OK","CAN RUN THE DRIBBLE","FEED CONVEYOR.","INTERLOCK WIRES E F","",0,,,0,
I:4/7,0,BASKET_AWAY_IL,"FULL BASKET","SYSTEM OK","TO RECEIVE","","",0,,,0,
I:4/8,0,CHECKWEIGHER,"INTERLOCK FROM THE","CHECKWEIGHER. IF","LOST DROP OUT","BAGGER/WRAPPER","INTERLOCK",0,,,0,
I:4/9,0,,"","","","","",0,,,0,
I:4/10,0,RS3,"BREAD PUSHER","VERTICAL","EXTENDED","DOWN","",0,,,0,
I:4/11,0,RS4,"BREAD PUSHER","VERTICAL","RETRACTED","RAISED","",0,,,0,
I:4/12,0,I4_12,"","","","","",0,,,0,
I:4/13,0,,"","","","","",0,,,0,
I:4/14,0,,"","","","","",0,,,0,
I:4/15,0,,"","","","","",0,,,0,
I:5/0,0,,"","","","","",0,,,0,
I:5/1,0,,"","","","","",0,,,0,
I:5/2,0,,"","","","","",0,,,0,
I:5/3,0,,"","","","","",0,,,0,
I:5/4,0,RS9,"TOP CORRAL PUSHER","VERTICAL EXTENDED","","","",0,,,0,
I:5/5,0,RS10,"TOP CORRAL PUSHER","VERTICAL RETRACTED","","","",0,,,0,
I:5/6,0,RS11,"TOP CORRAL PUSHER","HORIZONTAL EXTENDED","ENCLOSING PATTERN","","",0,,,0,
I:5/7,0,RS12,"TOP CORRAL PUSHER","HORIZONTAL","RETRACTED","CLOSED","",0,,,0,
I:5/8,0,,"","","","","",0,,,0,
I:5/9,0,,"","","","","",0,,,0,
I:5/10,0,RS17,"TURNTABLE 1","VERTICAL","RAISED","","",0,,,0,
I:5/11,0,RS18,"TURNTABLE 1","VERTICAL","LOWERED","","",0,,,0,
I:5/12,0,RS19,"TURNTABLE 1","AT ZERO DEGREES","","","",0,,,0,
I:5/13,0,RS20A,"TURNTABLE AT 1","NINETY DEGREES","","","",0,,,0,
I:5/14,0,RS26,"PIN TABLE","VERTICAL","RAISED","","",0,,,0,
I:5/15,0,RS27,"PIN TABLE","VERTICAL","LOWERED","","",0,,,0,
I:6/0,0,RS28A,"BASKET SIDE GUIDE","AT FILL POSITION","EXTENDED LEFT","","",0,,,0,
I:6/1,0,RS28B,"BASKET SIDE GUIDE","AT FILL POSITION","EXTENDED RIGHT","","",0,,,0,
I:6/2,0,,"","","","","",0,,,0,
I:6/3,0,,"","","","","",0,,,0,
I:6/4,0,RS30A,"BASKET INFILL","FLAPS ROTARY","EXTENDED LEFT","","",0,,,0,
I:6/5,0,RS30B,"BASKET INFILL","FLAPS ROTARY","EXTENDED RIGHT","","",0,,,0,
I:6/6,0,RS31A,"BASKET INFILL","FLAPS ROTARY","RETRACTED LEFT","","",0,,,0,
I:6/7,0,RS31B,"BASKET INFILL","FLAPS ROTARY","RETRACTED RIGHT","","",0,,,0,
I:6/8,0,RS20B,"TURNTABLE 1","AT 180 DEG'S","","","",0,,,0,
I:6/9,0,RS34,"TURNTABLE 2","RAISED","","","",0,,,0,
I:6/10,0,RS35,"TURNTABLE 2","LOWERED","","","",0,,,0,
I:6/11,0,RS36,"TURNTABLE 2","AT ZERO DEG'S","","","",0,,,0,
I:6/12,0,RS37A,"TURNTABLE 2","AT 90 DEG'S","","","",0,,,0,
I:6/13,0,,"","","","","",0,,,0,
I:6/14,0,I6_14,"","","","","",0,,,0,
I:6/15,0,I6_15,"","","","","",0,,,0,
I:7/0,0,U8_CN1_T39,"PUSHER SERVO","IN POSITION","","","",0,,,0,
I:7/1,0,U8_CN1_T40,"PUSHER SERVO","AT HOME","POSITION","","",0,,,0,
I:7/2,0,U8_CN1_T41,"PUSHER SERVO","AT AWAY","POSITION","","",0,,,0,
I:7/3,0,U8_CN1_T42,"PUSHER SERVO","OVERTRAVELLED","","","",0,,,0,
I:7/4,0,U8_CN1_T44,"PUSHER SERVO","READY","","","",0,,,0,
I:7/5,0,,"","","","","",0,,,0,
I:7/6,0,,"","","","","",0,,,0,
I:7/7,0,,"","","","","",0,,,0,
I:7/8,0,U9_CN1_T39,"STRIPPER SERVO","IN POSITION","","","",0,,,0,
I:7/9,0,U9_CN1_T40,"STRIPPER SERVO","AT HOME","POSITION","","",0,,,0,
I:7/10,0,U9_CN1_T41,"STRIPPER SERVO","AT AWAY","POSITION","","",0,,,0,
I:7/11,0,U9_CN1_T42,"STRIPPER SERVO","OVERTRAVELLED","","","",0,,,0,
I:7/12,0,U9_CN1_T44,"STRIPPER SERVO","READY","","","",0,,,0,
I:7/13,0,,"","","","","",0,,,0,
I:7/14,0,,"","","","","",0,,,0,
I:7/15,0,I7_15,"","","","","",0,,,0,
I:7/16,0,STRIPPER_DO02,"IPOS","REFERENCED","STRIPPER SERVO KNOWS","ITS POSITION","",0,,,0,
I:7/17,0,STRIPPER_DO03,"","","","","",0,,,0,
I:7/18,0,STRIPPER_DO04,"","","","","",0,,,0,
I:7/19,0,STRIPPER_DO05,"","","","","",0,,,0,
I:7/20,0,STRIPPER_DO10,"","","","","",0,,,0,
I:7/21,0,STRIPPER_DO11,"","","","","",0,,,0,
I:7/22,0,STRIPPER_DO12,"","","","","",0,,,0,
I:7/23,0,STRIPPER_DO13,"","","","","",0,,,0,
I:7/24,0,STRIPPER_DO14,"","","","","",0,,,0,
I:7/25,0,STRIPPER_DO15,"","","","","",0,,,0,
I:7/26,0,STRIPPER_DO16,"","","","","",0,,,0,
I:7/27,0,STRIPPER_DO17,"IPOS OUTPUT","STRIPPER HAS","REACHED TARGET","POSITION","",0,,,0,
I:7/28,0,I7_28,"","","","","",0,,,0,
I:7/29,0,I7_29,"","","","","",0,,,0,
I:7/30,0,I7_30,"","","","","",0,,,0,
I:7/31,0,I7_31,"","","","","",0,,,0,
N7:0,0,REC_DATA_0,"0 = NO TURNING","1 = TURN 90 DEGREES","2 = TURN 180 DEGREES","","",0,,,0,
N7:1,0,REC_DATA_1,"# OF ROWS TO","COMPLETE THE","PATTERN","","",0,,,0,
N7:2,0,REC_DATA_2,"# OF LOAFS","IN ROW 1","","","",0,,,0,
N7:3,0,REC_DATA_3,"ROW 1 ORIENTATION","0 = STRAIGHT","1 = TURNED","","",0,,,0,
N7:4,0,REC_DATA_4,"# OF LOAFS","IN ROW 2","","","",0,,,0,
N7:5,0,REC_DATA_5,"ROW 2 ORIENTATION","0 = STRAIGHT","1 = TURNED","","",0,,,0,
N7:6,0,REC_DATA_6,"# OF LOAFS","IN ROW 3","","","",0,,,0,
N7:7,0,REC_DATA_7,"ROW 3 ORIENTATION","0 = STRAIGHT","1 = TURNED","","",0,,,0,
N7:8,0,REC_DATA_8,"# OF LOAFS","IN ROW 4","","","",0,,,0,
N7:9,0,REC_DATA_9,"ROW 4 ORIENTATION","0 = STRAIGHT","1 = TURNED","","",0,,,0,
N7:10,0,REC_DATA_10,"# OF LOAFS","IN ROW 5","","","",0,,,0,
N7:11,0,REC_DATA_11,"ROW 5 ORIENTATION","0 = STRAIGHT","1 = TURNED","","",0,,,0,
N7:12,0,REC_DATA_12,"ROW 1","M4 INDEX TIME","X 100ms","","",0,,,0,
N7:13,0,REC_DATA_13,"ROW 2","M4 INDEX TIME","X 100ms","","",0,,,0,
N7:14,0,REC_DATA_14,"ROW 3","M4 INDEX TIME","X 100ms","","",0,,,0,
N7:15,0,REC_DATA_15,"ROW 4","M4 INDEX TIME","X 100ms","","",0,,,0,
N7:16,0,REC_DATA_16,"ROW 5","M4 INDEX TIME","X 100ms","","",0,,,0,
N7:17,0,REC_DATA_17,"ROW 1","M4 INDEX","SPEED","0 = NORMAL","1 = FAST",0,,,0,
N7:18,0,REC_DATA_18,"ROW 2","M4 INDEX","SPEED","0 = NORMAL","1 = FAST",0,,,0,
N7:19,0,REC_DATA_19,"ROW 3","M4 INDEX","SPEED","0 = NORMAL","1 = FAST",0,,,0,
N7:20,0,REC_DATA_20,"ROW 4","M4 INDEX","SPEED","0 = NORMAL","1 = FAST",0,,,0,
N7:21,0,REC_DATA_21,"ROW 5","M4 INDEX","SPEED","0 = NORMAL","1 = FAST",0,,,0,
N7:22,0,REC_DATA_22,"M4 INDEX DELAY","FOR STRAIGHT LOAF","","","",0,,,0,
N7:23,0,REC_DATA_23,"M4 INDEX DELAY","FOR TURNED LOAF","","","",0,,,0,
N7:24,0,REC_DATA_24,"CORRAL HOLD","DURATION","BEFORE STRIPPING","","",0,,,0,
N7:25,0,RECIPE_TO_LOAD,"CHOSEN RECIPE ON THE","HMI READY TO BE","LOADED INTO SYSTEM","","",0,,,0,
N7:26,0,RECIPE_IN_USE,"THE RECIPE THAT THE","SYSTEM IS CURRENTLY","USING","","",0,,,0,
N7:27,0,RECIPE_TO_EDIT,"THE RECIPE DISPLAYED","ON THE EDITING","SCREEN OF THE HMI","","",0,,,0,
N7:28,0,MODE_DISP,"MODE DISPLAY","ON HMI","","","",0,,,0,
N7:29,0,TURNTABLE_1," 0=CALL NEW BASKET","10=RAISE TURNTABLE","20=ROTATE TO 90 DEG","30=LOWER TURNTABLE","40=ROTATE TO 0 DEG",0,,,0,
N7:30,0,TURNTABLE_2," 0=CALL NEW BASKET","10=RAISE TURNTABLE","20=ROTATE TO 90 DEG","30=LOWER TURNTABLE","40=ROTATE TO 0 DEG",0,,,0,
N7:31,0,,"","","","","",0,,,0,
N7:32,0,NEXT_TO_LAST_ROW,"ROWS REQUIRED TO","COMPLETE THE PATTERN","MINUS 1.","SO WE KNOW WE ARE ON","NEXT TO LAST ROW",0,,,0,
N7:100,0,LOAFS,"LOAFS","DETECTED","COUNTER","","",0,,,0,
N7:101,0,INDEXED,"INDEXES","COMPLETED","COUNTER","","",0,,,0,
N7:103,0,ROW_DEVELOPING,"ROW NUMBER","CURRENTLY","BEING","DEVELOPED","",0,,,0,
N7:104,0,LOAFS_FOR_ROW,"LOAFS NEEDED","FOR THIS ROW","","","",0,,,0,
N7:105,0,ROWS_PUSHED,"ROWS COMPLETED","AND PUSHED","","","",0,,,0,
N7:160,0,,"","","","","",0,,,0,
N7:200,0,PEC3_COUNT,"LOAF COUNT","AT PEC 3","","","",0,,,0,
N9:0,0,REC_1_DATA_0,"","","","","",0,,,0,
N10:0,0,REC_2_DATA_0,"","","","","",0,,,0,
N11:0,0,REC_3_DATA_0,"","","","","",0,,,0,
N12:0,0,REC_4_DATA_0,"","","","","",0,,,0,
N13:0,0,REC_5_DATA_0,"","","","","",0,,,0,
N14:0,0,REC_6_DATA_0,"","","","","",0,,,0,
N15:0,0,REC_7_DATA_0,"","","","","",0,,,0,
N16:0,0,REC_8_DATA_0,"","","","","",0,,,0,
N17:0,0,REC_9_DATA_0,"","","","","",0,,,0,
N18:0,0,REC_10_DATA_0,"","","","","",0,,,0,
N21:0,0,REC_EDIT_DATA_0,"DATA 0 OF","RECIPE BEING","EDITTED.","","",0,,,0,
N21:1,0,REC_EDIT_DATA_1,"","","","","",0,,,0,
N21:2,0,REC_EDIT_DATA_2,"","","","","",0,,,0,
N21:3,0,REC_EDIT_DATA_3,"","","","","",0,,,0,
N21:4,0,REC_EDIT_DATA_4,"","","","","",0,,,0,
N21:5,0,REC_EDIT_DATA_5,"","","","","",0,,,0,
N21:6,0,REC_EDIT_DATA_6,"","","","","",0,,,0,
N21:7,0,REC_EDIT_DATA_7,"","","","","",0,,,0,
N21:8,0,REC_EDIT_DATA_8,"","","","","",0,,,0,
N21:9,0,REC_EDIT_DATA_9,"","","","","",0,,,0,
N21:10,0,REC_EDIT_DATA_10,"","","","","",0,,,0,
N21:11,0,REC_EDIT_DATA_11,"","","","","",0,,,0,
N21:12,0,REC_EDIT_DATA_12,"","","","","",0,,,0,
N21:13,0,REC_EDIT_DATA_13,"","","","","",0,,,0,
N21:14,0,REC_EDIT_DATA_14,"","","","","",0,,,0,
N21:15,0,REC_EDIT_DATA_15,"","","","","",0,,,0,
N21:16,0,REC_EDIT_DATA_16,"","","","","",0,,,0,
N21:17,0,REC_EDIT_DATA_17,"","","","","",0,,,0,
N21:18,0,REC_EDIT_DATA_18,"","","","","",0,,,0,
N21:19,0,REC_EDIT_DATA_19,"","","","","",0,,,0,
N21:20,0,REC_EDIT_DATA_20,"","","","","",0,,,0,
N21:21,0,REC_EDIT_DATA_21,"","","","","",0,,,0,
N21:22,0,REC_EDIT_DATA_22,"","","","","",0,,,0,
N21:23,0,REC_EDIT_DATA_23,"","","","","",0,,,0,
N21:24,0,REC_EDIT_DATA_24,"","","","","",0,,,0,
O:8/0,0,U8_CN1_T31,"PUSHER SERVO","ENABLE","","","",0,,,0,
O:8/1,0,U8_CN1_T32,"PUSHER SERVO","INDEX","COMMAND","","",0,,,0,
O:8/2,0,U8_CN1_T33,"PUSHER SERVO","HOME","COMMAND","","",0,,,0,
O:8/3,0,U8_CN1_T34,"PUSHER SERVO","AT HOME","POSITION","","",0,,,0,
O:8/4,0,U8_CN1_T35,"PUSHER SERVO","FAULT","RESET","","",0,,,0,
O:8/5,0,U8_CN1_T36,"PUSHER SERVO","PRESET 0","","","",0,,,0,
O:8/6,0,U8_CN1_T37,"PUSHER SERVO","PRESET 1","","","",0,,,0,
O:8/7,0,U8_CN1_T38,"PUSHER SERVO","SPARE INPUT","","","",0,,,0,
O:8/8,0,U9_CN1_T31,"STRIPPER SERVO","ENABLE","","","",0,,,0,
O:8/9,0,U9_CN1_T32,"STRIPPER SERVO","INDEX","COMMAND","","",0,,,0,
O:8/10,0,U9_CN1_T33,"STRIPPER SERVO","HOME","COMMAND","","",0,,,0,
O:8/11,0,U9_CN1_T34,"STRIPPER SERVO","AT HOME","POSITION","","",0,,,0,
O:8/12,0,U9_CN1_T35,"STRIPPER SERVO","FAULT","RESET","","",0,,,0,
O:8/13,0,U9_CN1_T36,"STRIPPER SERVO","PRESET 0","","","",0,,,0,
O:8/14,0,U9_CN1_T37,"STRIPPER SERVO","PRESET 1","","","",0,,,0,
O:8/15,0,U9_CN1_T38,"STRIPPER SERVO","SPARE INPUT","","","",0,,,0,
O:8/16,0,STRIPPER_DI00,"STRIPPER","CONTROLLER","INHIBIT","","",0,,,0,
O:8/17,0,STRIPPER_DI01,"STRIPPER","CONTROLLER","ENABLE","","",0,,,0,
O:8/18,0,STRIPPER_DI02,"STRIPPER","CONTROLLER","RESET","","",0,,,0,
O:8/19,0,STRIPPER_DI03,"STRIPPER","CONTROLLER","REFERENCE","CAM","",0,,,0,
O:8/20,0,STRIPPER_DI04,"LIMIT","SWITCH","CW","","",0,,,0,
O:8/21,0,STRIPPER_DI05,"LIMIT","SWITCH","CCW","","",0,,,0,
O:8/22,0,STRIPPER_DI06,"","","","","",0,,,0,
O:8/23,0,STRIPPER_DI07,"","","","","",0,,,0,
O:8/24,0,STRIPPER_DI10,"MODE SWITCH LOW","","","","",0,,,0,
O:8/25,0,STRIPPER_DI11,"MODE SWITCH HIGH","","","","",0,,,0,
O:8/26,0,STRIPPER_DI12,"START","POSITIONING","","","",0,,,0,
O:8/27,0,STRIPPER_DI13,"TABLE VALUE 1","","","","",0,,,0,
O:8/28,0,STRIPPER_DI14,"TABLE VALUE 2","","","","",0,,,0,
O:8/29,0,STRIPPER_DI15,"TABLE VALUE 4","","","","",0,,,0,
O:8/30,0,STRIPPER_DI16,"TABLE VALUE 8","","","","",0,,,0,
O:8/31,0,STRIPPER_DI17,"TABLE VALUE 16","","","","",0,,,0,
O:9/0,0,U1_RUN,"BREAD","INFEED","CONVEYOR","(M1)","",0,,,0,
O:9/1,0,U1_FAST,"BREAD","INFEED","CONVEYOR","(M1)","",0,,,0,
O:9/2,0,U2_RUN,"GRIP TOP","CONVEYOR","(M2)","","",0,,,0,
O:9/3,0,U2_FAST,"GRIP TOP","CONVEYOR","(M2)","","",0,,,0,
O:9/4,0,U3_RUN,"INDEXER","INFEED","CONVEYOR","(M3)","",0,,,0,
O:9/5,0,U3_FAST,"INDEXER","INFEED","CONVEYOR","(M3)","",0,,,0,
O:9/6,0,U4_RUN,"INDEXER","CONVEYOR","(M4)","","",0,,,0,
O:9/7,0,U4_FAST,"INDEXER","CONVEYOR","(M4)","","",0,,,0,
O:9/8,0,U5_RUN,"TOP","CONVEYOR","(M5)","","",0,,,0,
O:9/9,0,U5_SPEED_2,"TOP","CONVEYOR","(M5)","","",0,,,0,
O:9/10,0,U6_RUN,"CARRIAGE","CONVEYOR","(M6)","","",0,,,0,
O:9/11,0,U6_SPEED_2,"CARRIAGE","CONVEYOR","(M6)","","",0,,,0,
O:9/12,0,U6_SPEED_3,"CARRIAGE","CONVEYOR","(M6)","","",0,,,0,
O:9/13,0,,"","","","","",0,,,0,
O:9/14,0,,"","","","","",0,,,0,
O:9/15,0,,"","","","","",0,,,0,
O:10/0,0,SOL1,"BREAD TURNER","CYLINDER","EXTEND","","",0,,,0,
O:10/1,0,SOL2,"BREAD TURNER","CYLINDER","RETRACT","","",0,,,0,
O:10/2,0,SOL3,"BREAD PUSHER","VERTICAL","EXTEND","GO DOWN","",0,,,0,
O:10/3,0,SOL4,"BREAD PUSHER","VERTICAL","RETRACT","RAISE UP","",0,,,0,
O:10/4,0,SOL5,"TOP CORRAL SIDES","EXTENSIONS","EXTEND","","",0,,,0,
O:10/5,0,SOL6,"TOP CORRAL SIDES","EXTENSIONS","RETRACT","","",0,,,0,
O:10/6,0,SOL7,"TOP CORRAL SIDES","EXTEND","","","",0,,,0,
O:10/7,0,SOL8,"TOP CORRAL SIDES","RETRACT","","","",0,,,0,
O:10/8,0,SOL9,"TOP CORRAL","PUSHER VERTICAL","EXTEND","","",0,,,0,
O:10/9,0,SOL10,"TOP CORRAL","PUSHER VERTICAL","RETRACT","LOWER","",0,,,0,
O:10/10,0,SOL11,"TOP CORRAL","PUSHER HORIZONTAL","EXTEND","","",0,,,0,
O:10/11,0,SOL12,"TOP CORRAL","PUSHER HORIZONTAL","RETRACT","","",0,,,0,
O:10/12,0,SOL13,"TOP CORRAL","REAR GUIDE","EXTEND","","",0,,,0,
O:10/13,0,SOL14,"TOP CORRAL","REAR GUIDE","RETRACT","","",0,,,0,
O:10/14,0,SOL15,"BASKET STOP 1","AT TURNTABLE","RAISE","","",0,,,0,
O:10/15,0,SOL16,"BASKET STOP 1","AT TURNTABLE","LOWER","","",0,,,0,
O:11/0,0,SOL17,"TURNTABLE 1","VERTICAL","RAISE","","",0,,,0,
O:11/1,0,SOL18,"TURNTABLE 1","VERTICAL","LOWER","","",0,,,0,
O:11/2,0,SOL19,"TURNTABLE 1","ROTATION","GO TO ZERO","","",0,,,0,
O:11/3,0,SOL20,"TURNTABLE 1","ROTATION","GO TO 180","","",0,,,0,
O:11/4,0,SOL21,"BASKET","CENTRALISER","AT TURNTABLE","EXTEND","",0,,,0,
O:11/5,0,SOL22,"BASKET STOP 2","LONG EDGE LEADING","RAISE","","",0,,,0,
O:11/6,0,SOL23,"BASKET STOP 2","LONG EDGE LEADING","LOWER","","",0,,,0,
O:11/7,0,SOL24,"BASKET STOP 2","SHORT EDGE LEADING","RAISE","","",0,,,0,
O:11/8,0,SOL25,"BASKET STOP 2","SHORT EDGE LEADING","LOWER","","",0,,,0,
O:11/9,0,SOL26,"PIN TABLE","VERTICAL","RAISE","","",0,,,0,
O:11/10,0,SOL27,"PIN TABLE","VERTICAL","LOWER","","",0,,,0,
O:11/11,0,SOL28,"BASKET GUIDES","AT FILL POSITION","EXTEND","","",0,,,0,
O:11/12,0,SOL29,"BASKET GUIDES","AT FILL POSITION","RETRACT","","",0,,,0,
O:11/13,0,SOL30,"BASKET INFILL","FLAPS EXTEND","","","",0,,,0,
O:11/14,0,SOL31,"BASKET INFILL","FLAPS RETRACT","","","",0,,,0,
O:11/15,0,SOL32,"TOP CORRAL","STROKE CHANGE","CYL EXTEND","","",0,,,0,
O:12/0,0,SOL33,"TOP CORRAL","STROKE CHANGE","CYL RETRACT","","",0,,,0,
O:12/1,0,SOL34,"TURNTABLE 2","RAISE","","","",0,,,0,
O:12/2,0,SOL35,"TURNTABLE","2 LOWER","","","",0,,,0,
O:12/3,0,SOL36,"TURNTABLE 2","GOTO ZERO","DEGREES","","",0,,,0,
O:12/4,0,SOL37,"TURNTABLE 2","GOTO","90","DEGREES","",0,,,0,
O:12/5,0,SOL38,"STOP AT","TURNTABLE 2","RAISE","","",0,,,0,
O:12/6,0,SOL39,"STOP AT","TURNTABLE 2","LOWER","","",0,,,0,
O:12/7,0,KM7,"BASKET FEED","CONVEYOR","(M7)","","",0,,,0,
O:12/8,0,H1,"VISUAL","ALARM","","","",0,,,0,
O:12/9,0,H2,"AUDIABLE","ALARM","","","",0,,,0,
O:12/10,0,SOL_40,"CALL FOR","INFEED CONVEYOR","STOP TO LOWER TO","SEND BASKET TO","TT1",0,,,0,
O:12/11,0,,"","","","","",0,,,0,
O:12/12,0,S2_LED,"START BUTTON","GREEN LED","","","",0,,,0,
O:12/13,0,IL3,"BASKET READY","TO BE DISCHARGED","ONTO FULL BASKET","AWAY SYSTEM","",0,,,0,
O:12/14,0,IL1,"CALL FOR","NEXT","BASKET","","",0,,,0,
O:12/15,0,IL2,"BAGGER","INTERLOCK","","","",0,,,0,
S:0,0,,"Arithmetic","Flags","","","",0,,,0,
S:0/0,0,,"Processor","Arithmetic","Carry","Flag","",0,,,0,
S:0/1,0,,"Processor","Arithmetic","Underflow/","Overflow","Flag",0,,,0,
S:0/2,0,,"Processor","Arithmetic","Zero","Flag","",0,,,0,
S:0/3,0,,"Processor","Arithmetic","Sign","Flag","",0,,,0,
S:1,0,,"Processor","Mode","Status/","Control","",0,,,0,
S:1/0,0,,"Processor","Mode","Bit 0","","",0,,,0,
S:1/1,0,,"Processor","Mode","Bit 1","","",0,,,0,
S:1/2,0,,"Processor","Mode","Bit 2","","",0,,,0,
S:1/3,0,,"Processor","Mode","Bit 3","","",0,,,0,
S:1/4,0,,"Processor","Mode","Bit 4","","",0,,,0,
S:1/5,0,,"Forces","Enabled","","","",0,,,0,
S:1/6,0,,"Forces","Present","","","",0,,,0,
S:1/7,0,,"Comms","Active","","","",0,,,0,
S:1/8,0,,"Fault","Override","at Powerup","","",0,,,0,
S:1/9,0,,"Startup","Protection","Fault","","",0,,,0,
S:1/10,0,,"Load","Memory","Module on","Memory","Error",0,,,0,
S:1/11,0,,"Load","Memory","Module","Always","",0,,,0,
S:1/12,0,,"Load","Memory","Module","and RUN","",0,,,0,
S:1/13,0,,"Major","Error","Halted","","",0,,,0,
S:1/14,0,,"Access","Denied","","","",0,,,0,
S:1/15,0,,"First Pass","","","","",0,,,0,
S:2/0,0,,"STI","Pending","","","",0,,,0,
S:2/1,0,,"STI","Enabled","","","",0,,,0,
S:2/2,0,,"STI","Executing","","","",0,,,0,
S:2/3,0,,"Index","Addressing","File Range","","",0,,,0,
S:2/4,0,,"Saved with","Debug","Single","Step","",0,,,0,
S:2/5,0,,"DH-485","Incoming","Command","Pending","",0,,,0,
S:2/6,0,,"DH-485","Message","Reply","Pending","",0,,,0,
S:2/7,0,,"DH-485","Outgoing","Message","Command","Pending",0,,,0,
S:2/15,0,,"Comms","Servicing","Selection","","",0,,,0,
S:3,0,,"Current","Scan Time/","Watchdog","Scan Time","",0,,,0,
S:4,0,,"Time Base","","","","",0,,,0,
S:5/0,0,,"Overflow","Trap","","","",0,,,0,
S:5/2,0,,"Control","Register","Error","","",0,,,0,
S:5/3,0,,"Major Err","Detected","Executing","UserFault","Routine",0,,,0,
S:5/4,0,,"M0-M1","Referenced","on","Disabled","Slot",0,,,0,
S:5/8,0,,"Memory","Module","Boot","","",0,,,0,
S:5/9,0,,"Memory","Module","Password","Mismatch","",0,,,0,
S:5/10,0,,"STI","Overflow","","","",0,,,0,
S:5/11,0,,"Battery","Low","","","",0,,,0,
S:6,0,,"Major","Error","Fault","Code","",0,,,0,
S:7,0,,"Suspend","Code","","","",0,,,0,
S:8,0,,"Suspend","File","","","",0,,,0,
S:9,0,,"Active","Nodes","","","",0,,,0,
S:10,0,,"Active","Nodes","","","",0,,,0,
S:11,0,,"I/O Slot","Enables","","","",0,,,0,
S:12,0,,"I/O Slot","Enables","","","",0,,,0,
S:13,0,,"Math","Register","","","",0,,,0,
S:14,0,,"Math","Register","","","",0,,,0,
S:15,0,,"Node","Address/","Baud Rate","","",0,,,0,
S:16,0,,"Debug","Single","Step Rung","","",0,,,0,
S:17,0,,"Debug","Single","Step File","","",0,,,0,
S:18,0,,"Debug","Single","Step","Breakpoint","Rung",0,,,0,
S:19,0,,"Debug","Single","Step","Breakpoint","File",0,,,0,
S:20,0,,"Debug","Fault/","Powerdown","Rung","",0,,,0,
S:21,0,,"Debug","Fault/","Powerdown","File","",0,,,0,
S:22,0,,"Maximum","Observed","Scan Time","","",0,,,0,
S:23,0,,"Average","Scan Time","","","",0,,,0,
S:24,0,,"Index","Register","","","",0,,,0,
S:25,0,,"I/O","Interrupt","Pending","","",0,,,0,
S:26,0,,"I/O","Interrupt","Pending","","",0,,,0,
S:27,0,,"I/O","Interrupt","Enabled","","",0,,,0,
